label,mfcc_mean_1,mfcc_std_1,mfcc_mean_2,mfcc_std_2,mfcc_mean_3,mfcc_std_3,mfcc_mean_4,mfcc_std_4,mfcc_mean_5,mfcc_std_5,mfcc_mean_6,mfcc_std_6,mfcc_mean_7,mfcc_std_7,mfcc_mean_8,mfcc_std_8,mfcc_mean_9,mfcc_std_9,mfcc_mean_10,mfcc_std_10,mfcc_mean_11,mfcc_std_11,mfcc_mean_12,mfcc_std_12,mfcc_mean_13,mfcc_std_13,mfcc_mean_14,mfcc_std_14,mfcc_mean_15,mfcc_std_15,mfcc_mean_16,mfcc_std_16,mfcc_mean_17,mfcc_std_17,mfcc_mean_18,mfcc_std_18,mfcc_mean_19,mfcc_std_19,mfcc_mean_20,mfcc_std_20,mfcc_mean_21,mfcc_std_21,mfcc_mean_22,mfcc_std_22,mfcc_mean_23,mfcc_std_23,mfcc_mean_24,mfcc_std_24,mfcc_mean_25,mfcc_std_25,mfcc_mean_26,mfcc_std_26,mfcc_mean_27,mfcc_std_27,mfcc_mean_28,mfcc_std_28,mfcc_mean_29,mfcc_std_29,mfcc_mean_30,mfcc_std_30,mfcc_mean_31,mfcc_std_31,mfcc_mean_32,mfcc_std_32,mfcc_mean_33,mfcc_std_33,mfcc_mean_34,mfcc_std_34,mfcc_mean_35,mfcc_std_35,mfcc_mean_36,mfcc_std_36,mfcc_mean_37,mfcc_std_37,mfcc_mean_38,mfcc_std_38,mfcc_mean_39,mfcc_std_39,mfcc_mean_40,mfcc_std_40
Crackle,-417.05573,26.610027,105.92732,11.820932,47.74312,10.664882,41.891376,7.5188403,28.307892,5.1600413,31.041578,4.4409866,18.887058,4.3949413,17.655462,4.087451,12.853697,3.4555879,13.073598,3.2042181,10.287173,2.9504435,10.719674,3.123095,7.299588,2.9341896,10.269098,3.1718254,4.1738687,2.5713418,7.2210965,3.1684496,2.9469779,3.1961534,4.0849514,2.9514153,4.5108495,3.1312406,3.6745467,2.697069,1.2625221,3.3115227,3.0160506,3.517594,-0.21464786,2.7194755,5.084247,2.7757783,1.5937885,2.9140272,3.275547,2.581629,0.1011137,2.666195,0.6994564,2.5105498,2.0728467,3.0312417,3.2571778,2.2354643,-0.07481379,2.5978098,2.295512,2.6920834,-2.2659066,2.5851097,2.2361271,2.842509,-0.91661423,3.1316824,0.58932996,2.8975487,0.7687393,2.4281068,-0.2877994,2.509031,-1.0377128,2.9004025,0.8306427,2.659021
Crackle,-419.59927,9.979638,106.69556,10.304974,49.610455,8.53591,43.19485,6.276726,29.192133,4.58192,30.866247,4.8159437,19.525377,3.693544,18.410082,3.686756,13.608402,4.215198,13.480295,4.852737,11.522213,4.102902,10.806141,3.1320176,7.064673,2.512536,11.065084,3.1334753,5.283614,3.6565263,7.486031,2.4497454,3.3820553,2.9808173,4.8743095,2.991059,4.0452695,2.6978517,4.0939674,2.580024,2.283843,3.1347518,2.4675927,2.8697872,-0.38829288,2.781465,4.3294153,2.305667,1.1792,2.4938693,2.9164016,2.928786,-0.03648111,2.6107621,0.99566495,2.8946383,1.6689485,2.8948042,2.7580135,2.4558864,0.046260882,2.790077,2.0158677,2.7803519,-1.5422869,2.6928816,2.4819658,3.2061963,-1.5719627,2.9866629,0.2681943,2.557872,0.044375237,2.4832563,-0.3681005,2.673643,-0.4747807,2.6621037,0.27060166,2.0966668
Crackle,-419.30603,10.86368,107.62012,10.341195,48.61698,8.555237,42.944927,6.8379655,28.03275,4.945837,30.972116,4.766477,19.347004,4.2902584,18.35495,4.811794,14.47205,3.1779099,13.157924,3.0049741,10.676963,3.1709442,11.055824,3.0848908,7.6121955,3.550285,11.486656,4.1880183,4.500247,3.3936486,7.7577333,3.2953763,3.5061245,3.13057,5.0394716,3.0591614,3.815815,2.9255786,4.507367,2.6887069,1.7099582,2.9302504,2.7590492,2.941027,-0.7945968,2.915151,4.9899726,3.3134258,0.13019663,3.1527328,2.261392,2.5390744,-0.37470925,2.803279,0.55153054,3.128854,1.8863312,3.1485422,1.6302046,2.9192407,-0.58888024,2.731603,1.9371972,2.4895136,-1.5285159,3.2394965,2.1011121,2.3065994,-1.1376677,2.162644,0.1800046,2.2381475,0.54656625,2.6411967,0.8948773,3.4346912,-1.1605098,2.9677494,0.53266424,2.7826958
Normal,-387.847,48.671017,113.43003,6.0858593,46.257374,7.3148284,35.73155,7.9118867,29.037365,7.452945,30.293558,5.163711,19.345867,3.5919561,15.266685,3.341532,15.761137,3.4296193,12.091305,2.850143,10.566683,2.7545087,6.753426,3.0248342,8.792891,2.4284322,12.194662,3.098006,6.6126885,2.923561,5.7018447,2.5480344,4.072341,2.9779134,4.4311805,1.9445575,7.748396,2.4734836,4.4197884,2.265412,5.183996,3.062084,3.0392637,2.3604007,1.0069638,2.4078302,4.025234,3.0392652,1.4955784,2.434001,2.782251,1.9198291,2.3228095,2.6488607,0.7975679,2.3793483,4.2536154,2.6587977,2.0976002,2.6386938,1.1342183,2.68913,1.7786373,2.3333676,0.3284698,2.875761,2.7524853,4.173474,0.19504534,2.8755155,-0.2774599,2.1885567,2.258566,2.748499,0.37489283,2.6372602,1.0100485,2.022228,-0.08034808,1.9009974
Crackle,-397.62845,12.884942,119.75164,12.203008,52.26029,7.1648107,38.14044,6.526526,28.28653,5.832757,30.759043,3.9353275,21.70063,4.3603954,17.501915,5.7071605,15.779992,3.9907603,11.131778,4.065108,11.926122,3.6812801,8.954089,3.357789,9.707467,3.8625097,12.942952,3.6734092,6.585542,3.0722332,6.5302033,3.3568728,4.828981,2.9577043,4.264784,2.839604,6.4725904,3.1970055,2.8923056,2.7470691,3.8478796,2.7003758,3.2158742,2.4883132,0.98815906,2.3332155,4.7474184,2.7663474,1.9718107,2.7067924,2.407557,2.6293323,2.3152778,2.4775774,-0.093885295,2.7251682,3.0419369,2.4350407,1.5222564,2.534175,0.8310911,2.9982448,1.5232549,2.6275244,-0.4882624,2.3867912,1.939564,2.5344234,0.4907961,2.7147563,0.44134045,2.9518354,1.810473,2.5591433,-0.7326504,2.1702058,1.0990944,2.4411886,0.94246864,2.5614715
Crackle,-400.9711,15.632847,114.63646,13.6413765,50.86044,7.564498,39.203304,5.497756,29.32433,4.3620477,31.477839,3.8194067,21.033419,4.0823817,16.35373,4.7592435,15.221046,4.501003,11.92677,4.2415285,13.008987,4.390104,8.913443,3.8433027,9.725076,3.126247,12.741984,3.2807715,7.5472183,3.0719354,8.256575,2.6280842,5.651588,3.0453002,4.428608,2.525451,6.2937083,2.8008134,3.7483058,2.8153439,3.9849446,3.0899458,2.0375695,2.7995305,0.6171125,2.902328,4.887049,2.5277064,1.7648882,2.2147405,2.0737011,2.5813963,2.2463136,2.6439643,0.36885783,2.9339087,2.8215237,2.4685645,1.7844341,2.8175292,1.1263597,2.637064,1.5383319,2.463803,-1.6228479,2.5106924,1.7737564,2.3694737,0.54973924,2.3052478,0.6079136,3.0637038,2.1076183,2.5181313,0.675591,2.8826137,1.0692201,2.7123513,-0.22073364,3.214123
Crackle,-396.2068,18.010181,117.16054,13.846299,51.45621,8.471657,39.140705,7.127588,31.425184,5.7649503,31.374838,4.214662,20.981312,3.463686,16.612484,4.4983044,16.621906,4.3328686,11.344606,4.3444386,11.422363,3.8691447,9.080617,3.5732079,10.771903,3.7902915,12.820082,4.0871463,6.218871,3.4973373,6.639282,3.1379933,5.2571583,3.5250797,5.0978017,3.0599306,6.6939983,3.098547,3.0033386,2.850856,3.4944863,2.6915734,1.4800246,2.8028774,0.68202966,2.604788,4.359742,2.2605968,1.4683173,2.6900704,2.2375085,2.845085,1.9854984,2.7550912,-0.30116802,2.867016,3.0162833,2.7111256,0.91546863,2.789087,0.8841585,2.7116187,2.1995552,2.4503086,0.04125648,2.5001607,2.6486359,2.5661445,0.33678567,2.482336,0.30859423,2.7413244,1.881558,2.6924763,0.16357075,3.0992317,1.6153376,2.1503046,0.49666372,2.2256484
Crackle,-398.05502,16.311138,115.67915,12.332636,51.47607,8.437009,39.348442,7.433595,30.453705,5.8091006,31.556423,4.227497,22.961664,4.3721757,18.837448,4.291501,17.667784,3.9112992,12.669121,4.7570615,12.250591,4.1096296,9.101682,3.3557184,10.547523,2.8536887,12.26921,2.5734181,6.3912477,2.785951,6.7084637,3.3086388,4.623689,2.6225686,3.433346,3.102803,5.422146,2.9324343,3.201162,2.332296,4.5638633,2.7833147,2.670816,3.4626853,0.837521,2.9570587,4.236632,2.408738,1.6514827,2.4498606,2.3982067,2.8524652,2.2932081,2.7309651,0.15639593,2.1358209,3.5178142,2.4302764,1.5988024,2.8450541,-0.4314412,2.4300508,-0.09838454,2.6717603,-1.1361742,2.417556,1.9733071,2.5991275,-0.2964916,2.7973256,-0.9075048,2.2902718,1.6291316,2.4706614,-0.22750798,2.298184,0.24810596,2.2278857,0.3194626,2.1509094
Crackle,-394.14996,15.985562,119.447044,12.579908,51.444626,8.360553,38.36038,7.120378,29.37181,6.41818,30.252588,4.148958,20.185974,4.3563685,16.46668,4.900869,17.320744,4.0420623,12.810549,5.5629463,11.399608,4.019886,8.410122,3.7288938,10.941922,3.420725,13.015065,3.9869616,5.027292,4.062206,5.092581,3.9882748,5.4761643,3.058617,5.471869,2.9992647,6.2314672,3.5928981,2.4157028,2.9872286,4.2205462,3.3981283,3.1279042,2.7845502,1.294324,2.6386244,4.2422028,2.8099656,1.073528,2.5378852,2.1383073,2.375515,1.8912894,2.5137687,-0.8074304,2.5095556,3.0467577,2.9275508,1.3153056,3.7036595,0.30949792,3.090323,2.0537245,2.5203364,-0.24347715,2.6513631,1.7727488,2.4014912,0.5203048,2.2317839,0.11485743,2.0222964,1.2380028,2.376662,-0.63165826,2.6033256,0.4741537,2.2793162,0.053167805,2.8294876
Crackle,-394.51718,24.230322,117.96229,14.257999,50.27278,7.887717,38.677197,5.796673,29.50415,5.970617,31.262054,4.6336904,20.959238,4.895967,16.745115,4.726082,16.89906,4.017594,11.571304,4.2107134,10.413849,4.1192765,8.332737,3.573786,10.087318,3.533734,12.521412,3.5672238,5.5831175,3.6443062,6.5297685,3.9096715,5.7628927,3.3183663,5.329614,3.2817552,5.7409315,3.0193772,1.8913002,3.0682828,4.3031945,2.9533026,2.8443167,2.8113432,0.16955064,2.5144894,3.6357152,2.8141625,1.57931,2.8756819,2.2643468,2.2294683,2.3780177,2.5402224,-0.026460474,2.4532948,2.591297,2.840913,0.6402552,2.691373,-0.5512692,2.9244845,0.81009424,2.798924,-1.4534253,2.62201,1.2761371,2.413143,0.04421267,2.6861832,0.40579033,2.6729891,1.4399173,2.6820204,-0.78705955,2.4582732,0.77589005,2.396704,1.3171369,2.1874406
Crackle,-391.68903,25.980244,117.33028,13.815532,51.908646,7.88292,37.530563,5.7209463,29.73556,5.6929035,30.562971,4.7222834,21.972805,4.985914,17.358767,3.9809628,17.013935,3.404708,11.814148,5.028494,11.703267,4.534766,8.888867,3.8983274,9.820828,3.3903983,11.992606,3.3798711,5.7313876,3.5311766,6.7655997,2.9040744,5.5068994,2.9346685,5.0365443,3.1600213,6.1337066,3.3892596,1.9423081,3.053358,4.0454106,3.2091088,2.357579,2.5982435,-0.03309376,2.8871155,3.4279587,2.630815,0.939397,3.1973264,2.4076667,2.9267247,2.3899884,2.4416287,-0.19177936,2.0848327,3.4104118,2.370387,1.3488007,2.3049552,0.36794838,2.031065,0.1593521,2.5920098,-1.2743634,1.996358,2.3490586,1.9038496,0.52040887,2.2339458,-0.20806235,2.2950351,1.827436,2.9103131,-0.05883711,2.7884905,0.69869393,2.487039,0.30488262,2.9714012
Crackle,-397.96832,16.506144,116.224884,11.709033,50.5238,8.917913,38.954872,7.233208,31.048382,4.9403596,31.819902,3.713378,20.569437,5.2481375,16.602295,5.3388886,17.402512,4.0317683,11.782628,4.3304615,10.791343,3.5445788,8.209711,3.1571293,10.316141,3.383544,12.873777,3.6590466,6.5602508,3.625189,7.0168457,3.491386,6.1521773,2.8728058,5.7466264,3.0011039,6.599044,3.0497646,3.3175707,3.0534925,3.930662,3.618403,1.9453335,2.6984308,0.567365,2.2592719,4.010139,2.6161737,1.3405964,2.821365,2.7235022,2.5616872,2.584305,2.564839,0.37248033,2.8890166,4.326798,3.1424685,1.8743258,2.41196,-0.13914332,2.7077227,1.5037326,2.4468055,-0.61403507,2.3633502,2.306957,2.7978427,0.63728446,2.4587007,0.13431108,2.6815526,2.3169222,2.372763,0.45405406,2.2586312,1.1142924,2.8330357,0.7982496,2.564305
Crackle,-264.7572,60.34853,130.3073,36.84232,36.423927,23.747965,33.60013,11.597976,34.6882,7.8521247,25.838858,9.197495,18.310013,5.8486304,11.968518,6.521969,13.715969,5.2458277,18.002592,5.4493575,7.2838225,3.4836097,2.2862835,4.5473847,9.496523,4.1566334,12.1795845,4.7945814,2.271879,6.404086,4.364631,3.3254008,5.3950663,4.086709,8.652864,3.22067,5.5437922,2.9287896,3.1054015,2.6270595,1.2502834,3.1517572,3.039109,2.9646976,3.8495347,3.1974056,1.4555529,4.702867,2.230525,3.1618147,1.3647447,2.1690078,1.4234875,2.6629093,1.9820468,2.458346,1.7297055,2.548077,2.1056592,2.753233,2.031886,2.966098,1.1378741,2.6224203,1.4615451,2.5975432,0.21876158,3.0495028,-0.37107798,2.6142764,0.9977123,2.4617777,0.721914,2.525962,0.3824774,2.1920075,-0.18999273,2.2489874,1.179217,2.274585
Crackle,-265.22153,34.30008,154.72408,18.713207,56.284737,15.637844,30.971888,9.426881,36.167076,5.5458283,29.473705,5.810771,17.937122,5.432115,11.566894,6.836168,13.709431,4.429807,14.327358,4.903868,7.506319,4.157082,4.7841105,4.1294703,9.793811,3.3904314,10.4440775,3.7414598,4.383106,4.3682065,3.6868546,2.8722155,5.919109,2.870008,6.177347,3.4167423,3.7350075,3.2815888,2.8119938,3.2886147,3.1725328,2.6286104,4.097215,2.4948997,3.8165092,3.313651,3.3441377,3.122994,2.4885273,3.4293795,1.3809501,3.304046,1.082503,2.876233,1.9106138,3.0372543,2.764405,2.8466535,2.0809739,3.5567775,1.0161303,3.146967,1.8611966,2.9085314,2.3546064,2.2299953,0.48106351,2.6973906,-0.062146258,2.5762715,1.0821859,2.3987064,1.6394477,2.323213,0.4742377,2.265507,-0.20384504,2.1032186,0.545873,2.0347407
Crackle,-270.826,30.698034,162.43364,21.469343,56.74555,10.1764145,31.060658,10.560684,36.764904,4.7913837,30.17161,4.1518188,18.22812,5.334038,12.3488655,6.1366286,14.543825,3.6254983,14.698153,3.0796425,8.695371,3.5229573,5.933811,4.1728063,8.919007,3.249151,8.280903,4.8931904,3.3787174,3.278593,2.9534962,2.7515967,5.3889165,3.084806,4.977689,3.2273571,2.7023456,3.0527709,2.180086,2.9306474,3.2673497,2.534546,3.2729547,2.8199458,2.2251756,2.9657166,2.3249671,3.0604358,2.940917,2.693988,2.1961117,2.5614815,1.6042875,2.5167837,1.8467891,2.578052,2.0052533,2.695347,1.2260215,2.4218867,0.24884988,2.3178806,0.9670387,2.2589824,1.6405411,2.3502805,0.2972887,2.2196314,0.00928883,2.2976594,1.6975043,2.5324147,2.3655963,2.6170044,1.1517494,2.797945,0.52738947,2.7967267,0.9826265,2.5152516
Crackle,-267.9051,32.59575,154.9727,23.505587,55.061306,10.190007,29.529707,11.23407,36.82489,5.668954,30.589817,5.536356,17.454704,4.3099346,11.482527,5.655794,14.433115,2.805637,15.550173,3.3173318,8.629493,4.0051317,4.931158,3.8545165,8.620574,3.3205059,8.8921,4.1282315,3.951855,2.7911637,3.2210734,3.6213508,6.18976,3.0152984,6.0207725,3.4288259,3.2245507,2.946843,2.544908,2.8815212,3.9589872,2.518802,4.660339,2.9398973,3.7994502,2.664381,2.7439818,2.9237237,1.540888,2.4726272,0.7180843,2.686055,1.9819092,2.8397737,2.4274163,2.5289874,0.9143572,2.1472044,0.53401303,1.7618582,1.1972204,2.0278897,1.236009,2.2477136,1.0763146,2.2457438,0.49895272,2.190931,-0.11390483,2.1293588,0.5138131,2.380559,1.5499699,2.1798074,0.927929,1.8424611,0.20940882,2.4165046,0.9591326,2.761194
Crackle,-253.82088,41.261505,153.86072,24.097998,52.04167,18.198591,32.11491,9.070778,36.752453,6.1859155,27.318417,6.7994604,16.936647,5.1448154,12.670906,5.529587,14.145405,3.1074393,15.284445,3.5609195,9.264483,2.891629,5.8602605,3.6373842,8.995122,3.757895,9.026905,4.0885944,3.6139622,3.3103004,3.05321,3.5568657,4.7902274,2.9554193,5.864543,2.947828,4.6147246,3.0972493,3.6149316,2.5318446,2.3780093,3.5836575,2.9575849,2.8778126,3.0635417,2.82596,2.0745592,2.8836355,2.5734854,2.755712,2.2700734,2.9076803,2.4646745,3.3060493,2.1811533,2.8588126,1.3616152,2.4812372,0.84123456,2.3951232,1.5859973,2.6208534,1.6763468,2.0373292,1.2689728,2.7160773,0.5140521,2.6368477,0.1408771,2.632853,0.49005207,2.3257368,1.114358,1.8409501,0.6578993,2.2109926,0.46144608,2.7662597,0.77469575,2.2686055
Crackle,-246.98793,52.04486,143.99857,32.403603,41.573772,26.111845,34.95736,10.033987,37.014397,6.089148,25.700562,8.619025,18.49593,5.43019,11.822754,5.366614,12.837697,5.3376327,17.683697,6.1426024,8.357607,2.7277346,3.3352714,5.9899435,9.497455,2.8729262,10.188311,4.57925,2.0392191,5.2431526,2.9962862,2.9417393,5.072827,3.5150132,6.4349966,3.6547616,4.3665977,3.0567937,2.9570367,2.9885063,2.3712218,3.1016622,3.8692029,2.9809978,5.234203,5.004836,1.1439965,3.0093129,1.4272327,3.0746179,1.243183,3.0210803,2.1951473,2.1918354,3.1438763,3.0675795,2.0280502,3.1597638,1.3853718,2.4677782,0.97316176,2.7088041,1.6036497,2.893372,1.6028992,3.551235,1.7321408,2.7467406,1.1931747,2.1263356,1.1489757,2.4787323,0.7923685,2.651365,0.10013951,2.3522382,0.18413313,2.4063706,1.5262244,2.5462077
Crackle,-264.28952,35.754112,155.00742,20.825047,51.78331,11.96992,25.373623,11.2032175,35.24141,6.1682763,30.589043,5.9720125,16.535383,5.2763605,10.619183,6.468255,14.689775,3.2303014,15.028647,3.2946708,7.3191285,2.5832179,4.8151417,3.7183397,10.006818,3.5205057,10.181571,3.247396,4.8468857,3.3440847,3.863913,3.7406867,6.6517367,3.103949,6.7751327,3.3605852,3.7290592,3.4284241,2.3644025,2.8718548,4.058709,3.046049,4.542426,2.7318146,3.4237816,2.4082131,3.0533202,2.4918716,2.5187035,2.3407955,1.7425663,2.9085042,1.6940303,3.0004618,1.945468,2.7659495,1.8930163,2.4794927,1.4411011,2.3578842,1.2051617,2.350564,1.8264287,2.0664065,1.9650704,2.6473587,0.33583465,2.5926578,-0.23951268,2.3936703,1.5105115,2.506636,1.8868915,2.7346892,0.48272178,2.6510823,-0.11186909,2.4737606,0.64223605,2.5741816
Crackle,-261.34232,31.305641,161.19722,20.762903,55.07711,13.599516,28.896904,12.015497,36.016884,4.6200967,29.437206,4.53601,16.658112,5.4564595,10.970549,6.8296456,13.979264,4.5827713,15.017208,3.9794507,8.110964,2.4759202,4.7271023,3.824386,9.565723,2.331846,9.428137,3.7315338,3.170022,3.115864,3.0308387,2.9243312,6.890907,2.8948965,6.5644007,3.5656621,4.0888977,2.7334046,3.294964,3.3065739,3.5585842,3.0028026,3.7198355,3.2656682,3.6548822,2.7952292,3.336809,2.549191,2.0817003,2.5800176,0.99457204,3.071077,1.4841163,2.5079436,2.2794943,2.5756867,1.7278982,2.4612472,1.0906951,2.816854,0.71468556,2.33166,0.27008578,2.6304655,1.3200005,2.6647978,1.1228995,2.4196167,-0.6117447,2.5281742,0.9957736,2.3487709,1.7111764,2.5742962,-0.8456697,2.2430172,-0.7684528,2.793297,0.9371892,2.2067327
Crackle,-265.92593,43.574337,161.2608,20.54287,55.44094,11.22662,30.62862,11.143116,35.638683,5.5655456,30.046429,4.4161544,18.43253,5.0463343,11.627362,6.447335,14.240628,3.6984673,15.765904,3.6305513,8.3914995,2.8822286,4.640314,4.0021486,8.980356,3.0192926,9.147406,3.572378,3.9034822,2.778329,2.5141244,3.4221215,4.6408353,2.5044856,4.555393,2.936712,2.8477514,2.806596,2.2651494,3.2884333,2.4905548,2.8193336,2.4275281,2.6962137,2.4403553,3.3200665,3.2388735,3.273602,2.3561373,2.990421,0.64813346,3.1033814,1.4358515,2.472368,2.836691,2.1180508,2.3466964,2.5038273,1.3679188,2.6727319,1.4555707,2.7534537,1.3421286,3.205445,1.3230755,2.7230515,1.1150067,2.2260852,0.7073977,2.2304022,1.716521,2.5918078,1.8864869,2.6102295,0.38844982,2.9451432,-0.10115171,2.8038316,0.8657984,2.421003
Crackle,-261.53195,54.534702,155.06255,26.39954,58.676014,12.036894,31.406637,10.066132,34.041885,5.7876244,27.97046,4.5742326,19.22319,4.8585997,15.266175,4.067684,14.806595,2.8681176,13.216629,2.3114498,9.189947,3.3369837,7.728911,3.3232865,9.046752,3.7167473,7.4616327,3.5303733,4.3101616,2.8649528,4.4334035,2.3308687,5.4045205,2.8016274,4.5454187,2.3888962,3.6024742,2.5246742,3.0606787,2.7869198,2.6154428,2.902131,2.8697164,2.4921196,3.107705,2.3625221,3.2763646,2.4502985,3.2036183,2.6140454,2.344799,2.9644387,2.751228,2.8337097,3.2360606,2.307239,1.9321438,2.171624,1.3360566,2.0815165,1.7935176,2.6336222,1.7543257,2.7970521,1.078492,1.992354,0.12518592,1.94606,0.16313335,2.5834823,0.94059086,1.8100039,0.9038303,2.5860288,0.48904878,2.9864447,0.34624293,1.8315362,0.45802027,2.359138
Wheeze,-256.7644,47.026627,151.78065,19.42643,42.242,6.52951,22.834547,4.4445944,32.630207,6.1779213,29.38746,5.744506,13.326744,3.5265398,6.682414,4.2793765,14.152055,2.8196275,16.515984,3.4639788,6.177723,2.8868265,2.1566849,3.648435,9.845796,2.4480667,11.611743,2.9300697,2.6378012,2.2686186,1.8405019,2.4756708,7.9214997,2.374059,8.898929,2.417293,4.584861,2.398201,2.5597389,2.444425,4.178748,2.4195442,4.98315,2.2151704,4.7327876,2.1648018,4.8435483,1.6116427,4.717631,1.9536021,2.6815858,1.8161865,1.3740681,2.5080907,1.5990769,2.261836,0.7896403,1.4110227,-0.7276803,2.080474,0.58304673,1.988731,1.8099604,2.0354288,1.4901611,1.5711275,0.527614,1.6672376,-0.15692794,1.5326256,1.758775,1.512176,2.387608,2.0545735,0.40400755,2.3364036,-0.88695234,3.0047219,0.9745434,2.009269
Crackle,-244.87129,63.100403,135.89766,26.856161,23.000309,16.599628,41.36336,14.580707,24.535336,8.573499,11.472671,10.16968,22.67777,5.64235,6.7890396,9.278671,16.541605,5.725675,36.24683,15.130125,15.222678,6.584869,0.23758873,7.2663193,10.682599,5.0870843,13.001599,6.6308656,4.320253,3.8311772,-1.5596197,5.175997,-1.5236301,4.857504,6.749385,4.02569,6.4336433,4.7471194,3.5550282,3.7661557,4.789367,4.936099,3.634642,2.903134,4.434257,3.8001063,4.921644,3.0260315,-1.2073205,4.6579027,1.9009936,3.120764,4.0874944,2.704058,1.1192935,2.0882082,2.7422678,3.1578202,5.0183477,2.7241192,2.766046,2.1660616,3.1101341,4.5475583,2.4372876,2.7327864,1.5090761,2.498466,0.49597365,2.7721016,0.85276634,3.2627356,0.6596264,3.558277,2.1088526,2.8675954,0.9123687,2.439608,1.0919919,2.6031523
Crackle,-248.0729,65.55068,128.63939,38.93782,23.957468,19.894716,42.460403,16.795425,24.318241,6.9327083,8.6626625,12.250761,19.497824,7.171576,5.8889213,7.7001553,13.062449,6.4721155,35.431747,13.823527,16.08995,6.6755223,-2.3262124,7.5538,9.676536,4.238218,13.478306,5.9523005,4.122749,4.2273946,0.37600863,5.2510257,0.55756855,4.1168814,5.6273117,3.4492414,7.4769363,4.6778708,4.7210145,3.6658387,5.649539,4.0040765,4.937683,4.1302547,3.4982767,4.623643,3.6466515,3.1105425,0.5745601,4.074173,1.5565295,2.5170546,2.8907263,2.2582633,1.1208397,3.5820816,2.364636,3.6080425,3.277804,2.724497,2.023348,2.5279605,3.1666644,3.542119,1.8815849,2.9159565,0.5218753,2.8011537,0.29403985,2.983008,1.0593011,2.969103,1.7726573,2.9716177,1.7640026,2.3633184,0.87927026,2.1860223,0.9838898,2.3716245
Crackle,-256.93094,61.544613,118.53795,43.48249,20.000664,14.415188,43.259758,16.609238,22.60775,6.118725,7.9527707,10.350128,20.400284,5.1565623,4.0714016,7.4720135,16.368977,5.3946915,37.68805,16.307661,10.796102,6.7843404,-4.391722,7.6782227,11.653755,3.1155305,12.564979,6.0616975,1.7503755,4.7987876,-1.4105383,4.710869,0.7844498,4.745025,5.053282,4.6522007,4.948337,4.880242,4.057441,3.6595516,6.0880423,4.7372503,4.3191533,3.3649387,2.527816,3.824794,3.35714,2.400659,0.6122119,3.6386807,2.2795112,3.4981482,3.8347456,2.7535717,1.1221718,3.0569572,2.8518102,2.39014,3.6442425,3.5217826,1.7944572,3.053586,3.3822188,4.021521,2.1962202,2.530352,-0.21229702,2.8340223,0.4411161,2.5591075,1.1007155,2.2610133,1.1144824,2.5683227,1.5499502,2.1310906,0.62244135,2.8778186,0.8105031,3.0274842
Crackle,-250.86987,70.946884,119.243004,49.890385,22.432007,17.413637,45.214596,16.737625,14.188756,11.041494,9.936288,8.710432,22.159477,9.207872,-0.6812232,9.861679,16.67619,7.384731,36.308342,13.609215,9.423373,8.373402,-2.865707,7.030702,10.780318,4.533933,12.806856,8.105093,2.6348448,4.2983522,0.0020235458,5.7558413,1.8154762,4.376619,4.8331995,3.7518365,7.783817,4.333044,4.41334,3.7003064,3.9805527,4.0522127,5.039504,5.0966825,2.12305,5.0530963,2.7664447,3.5761094,1.7870579,4.4957027,1.100088,3.3475084,3.7861476,3.739432,1.6986511,3.441802,2.3843625,2.6860125,4.1675687,3.4872577,2.2689242,3.01939,2.754035,4.2973557,1.6897215,2.4919043,-0.19858824,2.4565284,-0.035682417,2.7410579,0.9178738,2.3454776,2.165717,2.858926,1.1392808,2.084003,1.0229459,2.703723,2.5248935,2.8258793
Crackle,-247.65181,62.10743,121.84405,39.644997,20.9491,13.519468,45.133804,14.991428,21.635437,5.208284,8.319166,11.1807375,23.007261,5.9397655,7.493006,5.9977574,15.460457,5.426471,34.132946,13.893777,12.567034,6.5116515,-1.5102636,7.903871,12.641145,5.2592373,12.577075,7.240349,2.5850527,5.0733857,0.35856488,4.867766,-0.808326,4.6113644,6.0063105,3.5792305,8.757195,5.1928887,4.9260993,3.6377964,6.284258,3.6321685,4.5360684,3.5925188,2.4916444,4.0844064,4.2925773,3.9692314,0.15513794,3.6490605,0.062087145,2.6529582,3.2638626,3.628412,2.2438881,3.2334592,3.0166237,2.5937119,4.083071,2.9704764,2.706909,2.8106701,1.6980382,2.7637606,0.13475262,2.2745984,-0.45171905,3.378184,-0.5253869,2.4497204,1.6425645,2.6416776,1.4174249,2.941162,1.0909364,2.7176893,0.5883177,2.568489,0.6211769,2.5450206
Crackle,-234.66432,77.137634,129.11833,46.799393,26.608294,19.598705,43.67232,15.895679,19.031555,8.444809,8.065737,12.695653,20.432646,5.570281,6.629905,7.4956417,16.44452,6.1701145,33.075947,12.885787,10.496104,5.3718867,-0.86506414,8.449434,11.823456,5.296556,12.404958,7.6658664,3.4623485,3.9430065,-1.0145289,5.29969,-0.14371695,4.597778,6.422969,3.2961116,7.5069275,4.0126395,5.011138,3.5055664,5.15242,3.8565755,4.4141517,3.6519375,4.106754,4.1578,2.9932835,3.6727324,-0.17268835,2.7197168,1.6830444,3.3457348,2.6991255,3.0607572,1.6154854,3.3783329,2.4072773,3.1814349,2.5003066,2.8053648,2.4409916,2.878678,2.2293622,3.4693315,1.6270483,2.7446294,0.8161359,2.968108,0.48720917,2.7719316,1.2327802,2.461334,0.95596,3.1766167,0.94921017,2.8560474,1.3047739,2.0346346,1.6903869,1.9131402
